45325512,"highway","service"
45325513,"highway","service"
45325520,"highway","service"
45325521,"highway","service"
45325523,"highway","service"
45325530,"highway","service"
45326122,"addr:postcode","630090"
45326122,"cladr:code","54000001000171500"
45326122,"cladr:name","Академика Коптюга"
45326122,"cladr:suffix","Проспект"
45326122,"highway","secondary"
45326122,"int_name","prospekt Koptyuga"
45326122,"lanes","2"
45326122,"name","проспект Академика Коптюга" 
45326122,"name:en","Koptyug avenue"
45326122,"oneway","yes"
45326122,"surface","asphalt"
45326577,"addr:city","Новосибирск"
45326577,"addr:housenumber","2"
45326577,"addr:postcode","630090"
45326577,"addr:street","Морской проспект"
45326577,"building","yes"
45326577,"cladr:code","54000001000083000"
45326578,"addr:city","Новосибирск"
45326578,"addr:housenumber","30"
45326578,"addr:postcode","630090"
45326578,"addr:street","Терешковой"
45326578,"building","yes"
45326578,"cladr:code","54000001000135600"
45780330,"highway","cycleway"
45780952,"addr:postcode","630090"
45780952,"cladr:code","54000001000149000"
45780952,"cladr:name","Цветной"
45780952,"cladr:suffix","Проезд"
45780952,"highway","residential"
45780952,"name","Цветной проезд"
45780952,"surface","asphalt"
45781070,"addr:housenumber","12/1"
45781070,"addr:street","Пирогова"
45781070,"building","yes"
45781070,"cladr:code","54000001000100500"
45781070,"leisure","sports_centre"
45781070,"name","Спорткомплекс НГУ"
45781266,"leisure","stadium"
45781266,"name","Стадион НГУ"
45782609,"amenity","hospital"
45782609,"barrier","fence"
45782609,"name","ЦКБ"
45782779,"leisure","pitch"
45782779,"name","Теннисный корт"
45782779,"sport","tennis"
45782787,"leisure","pitch"
45782787,"sport","football"
45782820,"addr:housenumber","12"
45782820,"addr:street","Пирогова"
45782820,"building","yes"
45782820,"cladr:code","54000001000100500"
45782820,"name","Спорткомплекс НГУ"
45784320,"highway","path"
45784320,"surface","dirt"
45786297,"building","yes"
45786301,"addr:postcode","630090"
45786301,"cladr:code","54000001000171500"
45786301,"cladr:name","Академика Коптюга"
45786301,"cladr:suffix","Проспект"
45786301,"highway","secondary"
45786301,"int_name","prospekt Koptyuga"
45786301,"lanes","2"
45786301,"name","проспект Академика Коптюга" 
45786301,"name:en","Koptyug avenue"
45786301,"oneway","yes"
45786301,"surface","asphalt"
45786458,"leisure","pitch"
45786458,"sport","football"
45786459,"barrier","fence"
45786459,"leisure","pitch"
45786459,"name","Теннисные корты"
45786459,"sport","tennis"
46676881,"admin_level","9"
46676881,"boundary","administrative"
46676881,"name:left","Советский Район"
47244941,"building","yes"
47244942,"addr:housenumber","6"
47244942,"addr:street","Проспект Лаврентьева"
47244942,"building","yes"
47244942,"cladr:code","54000001000129800"
47244943,"addr:street","Проспект Лаврентьева"
47244943,"building","yes"
47244943,"cladr:code","54000001000129800"
47244943,"int_name","Vychislitelnyi Tsentr"
47244943,"name","Вычислительный центр СО РАН"
47244943,"name:en","Computing Centre"
47244944,"addr:housenumber","22"
47244944,"addr:street","Пирогова"
47244944,"building","yes"
47244944,"cladr:code","54000001000100500"
48014912,"building","undefined"
48014913,"addr:housenumber","3"
48014913,"addr:street","Проспект Лаврентьева"
48014913,"building","yes"
48014913,"cladr:code","54000001000129800"
48014913,"name","Институт неорганической химии им. Николаева"
48014913,"name:en","Nikolayev Institute of Inorganic Chemistry"
48014914,"building","yes"
48014915,"building","yes"
48014917,"addr:housenumber","2/2"
48014917,"addr:street","Проспект Лаврентьева"
48014917,"building","yes"
48014917,"cladr:code","54000001000129800"
48014918,"addr:housenumber","28"
48014918,"addr:street","Пирогова"
48014918,"building","yes"
48014918,"cladr:code","54000001000100500"
48014919,"addr:housenumber","26"
48014919,"addr:street","Пирогова"
48014919,"building","yes"
48014919,"cladr:code","54000001000100500"
48014920,"addr:housenumber","34"
48014920,"addr:street","Пирогова"
48014920,"building","yes"
48014920,"cladr:code","54000001000100500"
48014921,"building","yes"
48036244,"highway","service"
48036245,"highway","service"
48036246,"highway","service"
48036247,"highway","service"
48036248,"building","yes"
48036249,"highway","service"
48036249,"living_street","yes"
48036250,"highway","service"
48036251,"highway","service"
48036252,"highway","service"
48036253,"highway","service"
48036254,"highway","service"
48036549,"highway","service"
48036550,"highway","service"
48133734,"addr:housenumber","5"
48133734,"addr:street","Проспект Лаврентьева"
48133734,"building","yes"
48133734,"cladr:code","54000001000129800"
48133734,"name","Институт катализа им. Борескова"
48133734,"name:en","Boreskov Institute of Catalysis"
48133735,"building","yes"
48133736,"addr:housenumber","9"
48133736,"addr:street","Проспект Лаврентьева"
48133736,"building","yes"
48133736,"cladr:code","54000001000129800"
48133736,"int_name","Institut Organicheskoy Khimii im. Vorozhtsova"
48133736,"name","Институт органической химии им. Воронцова"
48133736,"name:en","Vorozhtsov Institute of Organic Chemistry"
48133737,"amenity","parking"
48133737,"area","yes"
48133737,"surface","asphalt"
48133738,"amenity","parking"
48133738,"area","yes"
48133738,"surface","asphalt"
48166793,"amenity","police"
48166793,"building","yes"
48166793,"name","ОВД Советского района" 
48172601,"highway","service"
48172601,"living_street","yes"
48179170,"addr:city","Новосибирск"
48179170,"addr:housenumber","11"
48179170,"addr:postcode","630090"
48179170,"addr:street","Проспект Лаврентьева"
48179170,"building","yes"
48179170,"cladr:code","54000001000129800"
48184443,"highway","footway"
48184463,"building","yes"
48184547,"amenity","fire_station"
48184547,"building","yes"
48184547,"name","ПЧ8"
48270852,"amenity","hospital"
48270852,"building","yes"
48270853,"amenity","hospital"
48270853,"building","yes"
48270854,"amenity","hospital"
48270854,"building","yes"
48270855,"highway","service"
48270856,"highway","service"
48270857,"amenity","hospital"
48270857,"building","yes"
48270858,"highway","service"
48270859,"amenity","hospital"
48270859,"building","yes"
48270860,"amenity","parking"
48270861,"highway","service"
48270862,"building","yes"
48270863,"building","yes"
48270864,"building","yes"
48270865,"highway","service"
48270866,"highway","service"
48666205,"addr:city","Новосибирск"
48666205,"addr:housenumber","20"
48666205,"addr:postcode","630090"
48666205,"addr:street","Терешковой"
48666205,"building","yes"
48666205,"cladr:code","54000001000135600"
48666206,"addr:city","Новосибирск"
48666206,"addr:housenumber","18"
48666206,"addr:postcode","630090"
48666206,"addr:street","Терешковой"
48666206,"building","yes"
48666206,"cladr:code","54000001000135600"
48666264,"amenity","parking"
48666264,"barrier","fence"
48666265,"landuse","forest"
48666265,"wood","mixed"
48666267,"highway","service"
48666413,"addr:city","Новосибирск"
48666413,"addr:housenumber","28"
48666413,"addr:postcode","630090"
48666413,"addr:street","Терешковой"
48666413,"building","yes"
48666413,"cladr:code","54000001000135600"
48666604,"addr:city","Новосибирск"
48666604,"addr:housenumber","21"
48666604,"addr:postcode","630090"
48666604,"addr:street","Ильича"
48666604,"building","yes"
48666604,"cladr:code","54000001000047200"
48666605,"highway","service"
48666607,"addr:city","Новосибирск"
48666607,"addr:housenumber","11"
48666607,"addr:postcode","630090"
48666607,"addr:street","Ильича"
48666607,"building","yes"
48666607,"cladr:code","54000001000047200"
48666608,"building","yes"
48666608,"building:levels","1"
48907790,"highway","service"
48988791,"highway","service"
48988791,"name","Ляпунова"
48988791,"surface","concrete"
49151378,"highway","track"
49151386,"highway","service"
49356727,"landuse","garages"
49356728,"building","garages"
49356729,"building","garages"
49356730,"building","garages"
49356731,"building","garages"
49356732,"building","garages"
49356733,"building","garages"
49356734,"building","garages"
49356735,"building","garages"
49356736,"building","garages"
49356737,"building","garages"
49356738,"building","garages"
49356739,"building","garages"
49356740,"building","garages"
49356741,"building","garages"
49356742,"building","garages"
49356743,"building","garages"
49356744,"building","garages"
49356745,"building","garages"
49356746,"building","garages"
49356747,"building","garages"
49356748,"building","garages"
49356749,"building","garages"
49623589,"natural","wood"
49623589,"wood","mixed"
49623600,"landuse","allotments"
49623600,"name","Строитель"
49623607,"building","garages"
49623608,"building","garages"
49623610,"natural","wood"
49623613,"natural","wood"
49623615,"natural","wood"
49623617,"building","garages"
49623618,"building","garages"
49623620,"building","garages"
49623622,"building","garages"
49623624,"building","garages"
49623626,"building","garages"
49623627,"building","garages"
49623629,"building","garages"
49623630,"building","garages"
49623631,"building","garages"
49623632,"building","garages"
49623634,"building","garages"
49623636,"building","garages"
49623638,"natural","wood"
49684431,"natural","wood"
49684431,"wood","mixed"
49684432,"natural","wood"
49684432,"wood","mixed"
49684436,"natural","wood"
49684436,"wood","mixed"
49685225,"natural","wood"
49685226,"natural","wood"
49685227,"natural","wood"
49685228,"natural","wood"
49685230,"natural","wood"
49685232,"natural","wood"
49744817,"landuse","forest"
49744817,"wood","mixed"
49744818,"landuse","forest"
49744818,"wood","mixed"
49744819,"landuse","forest"
49906052,"addr:housenumber","2"
49906052,"addr:postcode","630090"
49906052,"addr:street","Институтская"
49906052,"building","yes"
49906052,"cladr:code","54000001000048000"
49906052,"name","Институт физики полупроводников" 
49906052,"name:en","Institute of Semiconductor Physics"
49906053,"addr:housenumber","13"
49906053,"addr:street","Проспект Лаврентьева"
49906053,"building","yes"
49906053,"cladr:code","54000001000129800"
49906053,"name","Институт физики полупроводников" 
49906053,"name:en","Institute of Semiconductor Physics"
49906204,"highway","service"
49906333,"highway","service"
49906334,"highway","service"
50075036,"highway","service"
50075037,"building","yes"
50075037,"int_name","Abris"
50075037,"name","Абрис"
50075037,"name:en","Abris"
50075037,"shop","doityourself"
50075637,"addr:city","Новосибирск"
50075637,"addr:postcode","630090"
50075637,"addr:street","Проспект Лаврентьева"
50075637,"building","yes"
50075637,"cladr:code","54000001000129800"
50075637,"name","МДМ Банк"
50075638,"landuse","forest"
50075639,"highway","service"
50075639,"surface","asphalt"
50075640,"highway","service"
50075642,"addr:city","Новосибирск"
50075642,"addr:housenumber","14"
50075642,"addr:postcode","630090"
